Name,LOC,CYCLO,Number Of Parameters,# Inner Invocations,# Outer Invocations,ATFD,FDP,LAA,MAXNESTING,NOAV,Feature_Envy,Feature_EnvyScore,Long_Method,Long_MethodScore
onOkPressed,4,1,0,1,3,1,1,4,1,3,False,0,False,0
getAttributeName,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getTagName,3,1,0,0,0,0,0,0,1,0,False,0,False,0
loadValue,4,1,1,0,2,0,0,0,1,1,False,0,False,0
collectDependees,8,3,2,0,4,2,1,5,3,7,False,0,False,0
isCritical,3,1,0,0,1,0,0,0,1,2,False,0,False,0
toString,3,3,0,1,0,0,0,0,1,3,False,0,False,0
addIncoming,3,1,1,1,0,0,0,0,1,3,False,0,False,0
addOutgoing,3,1,1,1,0,0,0,0,1,3,False,0,False,0
demoteLayer,14,4,1,6,5,2,2,0.38,2,12,False,0,False,0
getIncoming,3,1,0,1,0,0,0,3,1,2,False,0,False,0
getLevel,3,1,0,1,0,0,0,3,1,2,False,0,False,0
getOutgoing,3,1,0,1,0,0,0,3,1,2,False,0,False,0
getTask,3,1,0,0,0,0,0,0,1,1,False,0,False,0
promoteLayer,13,4,1,5,5,2,2,0.43,2,11,False,0,False,0
removeIncoming,3,1,1,1,0,0,0,0,1,3,False,0,False,0
removeOutgoing,3,1,1,1,0,0,0,0,1,3,False,0,False,0
revertData,3,1,0,0,1,0,0,0,1,2,False,0,False,0
toString,3,1,0,1,0,0,0,0,1,1,False,0,False,0
addIncoming,7,4,1,1,3,1,1,8,2,5,False,0,False,0
addOutgoing,7,4,1,1,3,1,1,8,2,5,False,0,False,0
getIncoming,3,1,0,0,1,0,0,0,1,1,False,0,False,0
getLevel,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getOutgoing,3,1,0,0,1,0,0,0,1,1,False,0,False,0
removeIncoming,7,4,1,1,3,1,1,8,2,5,False,0,False,0
removeOutgoing,7,4,1,1,3,1,1,8,2,5,False,0,False,0
revert,3,3,0,0,1,0,0,0,1,2,False,0,False,0
setLevel,7,4,1,1,2,1,1,4,2,6,False,0,False,0
getTransferData,6,2,1,1,1,0,0,2,2,3,False,0,False,0
getTransferDataFlavors,3,1,0,0,0,0,0,0,1,0,False,0,False,0
isDataFlavorSupported,3,1,1,0,1,0,0,0,1,1,False,0,False,0
actionPerformed,6,2,1,0,0,0,0,0,2,5,False,0,False,0
actionPerformed,4,1,1,0,0,0,0,0,1,3,False,0,False,0
actionPerformed,6,2,1,0,0,0,0,0,2,6,False,0,False,0
addNotification,6,2,2,1,2,0,0,0,2,4,False,0,False,0
addNotification,8,1,4,0,11,5,2,2.2,1,11,False,0,False,0
channelCleared,5,1,0,1,2,0,0,0,1,2,False,0,False,0
createBackwardAction,12,2,0,1,5,1,0,11,4,5,False,0,False,0
createClearAction,9,1,0,0,4,0,0,0,3,2,False,0,False,0
createForwardAction,11,2,0,1,6,2,0,5.5,4,7,False,0,False,0
createHtmlPane,19,1,2,0,16,8,1,1.38,3,12,False,0,False,0
getActions,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getComponent,16,2,0,0,8,2,0,5.5,2,6,False,0,False,0
notificationAdded,3,1,0,1,0,0,0,0,1,0,False,0,False,0
notificationRead,3,1,1,0,0,0,0,0,1,1,False,0,False,0
processItems,16,5,0,3,9,6,1,1.83,3,10,False,0,False,0
run,3,1,0,0,0,0,0,0,1,0,False,0,False,0
run,3,1,0,0,0,0,0,0,1,0,False,0,False,0
updateEnabled,8,3,0,0,6,6,3,1.83,2,15,False,0,False,0
equals,10,6,1,2,0,0,0,0,2,6,False,0,False,0
hashCode,3,1,0,1,0,0,0,0,1,1,False,0,False,0
isRead,3,1,0,0,0,0,0,0,1,2,False,0,False,0
setRead,3,1,1,0,0,0,0,0,1,2,False,0,False,0
addNotifications,24,4,2,2,13,5,3,0.6,3,7,False,0,True,0
componentHidden,2,1,1,0,0,0,0,0,1,1,False,0,False,0
componentMoved,2,1,1,0,0,0,0,0,1,1,False,0,False,0
componentResized,9,1,1,1,3,0,0,0,3,1,False,0,False,0
componentShown,2,1,1,0,0,0,0,0,1,1,False,0,False,0
getChannelButtons,45,1,0,1,16,3,0,1,3,5,False,0,True,0
hideNotification,3,1,0,0,1,0,0,0,1,1,False,0,False,0
run,4,1,0,0,0,0,0,0,1,0,False,0,False,0
run,3,1,0,0,0,0,0,0,1,0,False,0,False,0
run,4,1,0,0,0,0,0,0,1,0,False,0,False,0
run,3,1,0,1,0,0,0,0,1,0,False,0,False,0
setAnimationView,5,1,1,0,0,0,0,0,1,4,False,0,False,0
showNotification,24,8,1,0,16,13,5,0.23,2,17,False,0,False,0
showPending,5,2,0,1,0,0,0,0,2,2,False,0,False,0
actionPerformed,3,1,1,1,0,0,0,0,1,1,False,0,False,0
close,7,2,0,0,3,2,1,2.5,2,5,False,0,False,0
isReady,3,1,0,1,0,0,0,5,1,2,False,0,False,0
isVisible,3,2,0,1,0,0,0,5,1,3,False,0,False,0
setComponent,7,1,3,0,4,2,1,2.5,1,9,False,0,False,0
showBalloon,3,1,0,0,1,1,1,5,1,2,False,0,False,0
isDefault,3,1,0,0,0,0,0,0,1,2,False,0,False,0
setDefault,3,1,1,0,0,0,0,0,1,2,False,0,False,0
onStartElement,4,1,1,0,3,2,1,1,1,4,False,0,False,0
show,9,3,0,0,1,1,0,3,2,5,False,0,False,0
actionPerformed,12,4,1,0,6,2,1,2.5,4,12,False,0,False,0
getLocalizedName,3,3,0,0,3,3,2,1.67,1,6,False,0,False,0
actionPerformed,7,2,1,0,2,0,0,0,3,3,False,0,False,0
asToolbarAction,5,1,0,0,2,2,1,2,1,5,False,0,False,0
getIconFilePrefix,3,1,0,0,0,0,0,0,1,0,False,0,False,0
withIcon,3,1,1,0,1,0,0,0,1,3,False,0,False,0
actionPerformed,11,4,1,1,3,0,0,0,4,4,False,0,False,0
openRemoteProject,6,2,1,0,1,0,0,0,2,3,False,0,False,0
optionsChanged,3,1,0,0,1,0,0,0,1,0,False,0,False,0
buildPageComponent,3,1,0,0,0,0,0,0,1,0,False,0,False,0
commit,5,2,0,2,0,0,0,4,2,1,False,0,False,0
getCanonicalPageTitle,4,1,0,1,4,3,2,1,1,4,False,0,False,0
getOptionGroups,1,1,0,0,0,0,0,0,0,0,False,0,False,0
getPageID,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getProject,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getUiFacade,3,1,0,0,0,0,0,0,1,1,False,0,False,0
hasCustomComponent,3,1,0,0,0,0,0,0,1,0,False,0,False,0
init,4,1,2,0,0,0,0,0,1,4,False,0,False,0
toString,4,1,0,1,4,3,2,1,1,4,False,0,False,0
wrapContentComponent,3,1,3,0,2,0,0,0,1,3,False,0,False,0
getComponent,14,2,0,0,8,3,2,1.33,3,11,False,0,False,0
initialize,5,2,0,0,1,0,0,0,2,3,False,0,False,0
apply,3,2,1,0,0,0,0,0,1,1,False,0,False,0
saveOptionList,3,2,1,1,1,0,0,0,1,1,False,0,False,0
saveOptionList,8,4,2,1,4,1,1,0,3,3,False,0,False,0
saveOptionMap,15,8,2,0,9,5,2,0,5,7,False,0,False,0
actionPerformed,3,1,1,0,0,0,0,0,1,1,False,0,False,0
apply,3,3,1,0,0,0,0,0,1,1,False,0,False,0
buildPage,5,1,2,0,0,0,0,0,1,6,False,0,False,0
buildPlanePage,17,2,1,0,0,0,0,0,2,4,False,0,False,0
changedUpdate,3,1,1,0,0,0,0,0,1,1,False,0,False,0
changeValue,9,2,1,0,0,0,0,0,3,1,False,0,False,0
changeValue,3,1,1,0,0,0,0,0,1,1,False,0,False,0
changeValue,3,1,1,0,0,0,0,0,1,1,False,0,False,0
changeValue,3,1,1,0,0,0,0,0,1,1,False,0,False,0
createBooleanComponent,22,4,2,0,0,0,0,0,2,5,False,0,False,0
createButtonComponent,11,1,1,0,0,0,0,0,3,3,False,0,False,0
createFileComponent,18,2,1,0,0,0,0,0,3,5,False,0,False,0
createGroupComponent,16,3,1,0,0,0,0,0,2,5,False,0,False,0
createGroupComponent,35,9,1,0,0,0,0,0,3,8,False,0,True,0
createLabeledComponent,5,2,1,0,0,0,0,0,2,2,False,0,False,0
createOptionComponent,67,21,2,0,0,0,0,0,3,6,False,0,True,0
createOptionLabel,6,2,2,0,0,0,0,0,1,4,False,0,False,0
createStandaloneOptionPanel,13,3,1,0,0,0,0,0,3,4,False,0,False,0
createStringComponent,37,4,1,0,0,0,0,0,5,3,False,0,True,0
createWaitIndicatorComponent,20,2,1,0,0,0,0,0,5,4,False,0,False,0
focusGained,3,1,1,0,0,0,0,0,1,1,False,0,False,0
focusGained,3,1,1,0,0,0,0,0,1,1,False,0,False,0
focusGained,4,1,1,0,0,0,0,0,1,1,False,0,False,0
getI18N,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTrailingLabel,4,3,1,0,0,0,0,0,1,5,False,0,False,0
getValidFieldColor,3,1,0,0,0,0,0,0,1,0,False,0,False,0
insertUpdate,3,1,1,0,0,0,0,0,1,1,False,0,False,0
isCheckboxOption,11,10,2,0,0,0,0,0,2,8,False,0,False,0
layout,4,1,2,0,0,0,0,0,1,2,False,0,False,0
layout,9,3,2,0,0,0,0,0,3,2,False,0,False,0
needsLabel,6,4,2,0,0,0,0,0,2,2,False,0,False,0
onFileChosen,3,1,1,0,0,0,0,0,1,1,False,0,False,0
parse,3,1,1,0,0,0,0,0,1,1,False,0,False,0
parse,3,1,1,0,0,0,0,0,1,1,False,0,False,0
parse,8,4,1,0,0,0,0,0,3,2,False,0,False,0
propertyChange,6,2,1,0,0,0,0,0,2,1,False,0,False,0
removeUpdate,3,1,1,0,0,0,0,0,1,1,False,0,False,0
run,8,2,0,0,0,0,0,0,2,1,False,0,False,0
saveValue,8,2,0,0,0,0,0,0,3,0,False,0,False,0
setI18N,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setOptionKeyPrefix,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setUiFacade,3,1,1,0,0,0,0,0,1,2,False,0,False,0
updateTextField,14,2,3,0,0,0,0,0,4,3,False,0,False,0
onEndElement,6,2,0,0,4,1,1,2,2,2,False,0,False,0
onStartElement,9,4,1,1,6,3,2,0.67,2,5,False,0,False,0
actionPerformed,3,1,1,0,3,3,2,0,1,4,False,0,False,0
propertyChange,5,3,1,0,6,5,2,0,2,3,False,0,False,0
handleAbout,6,1,1,0,2,1,0,4,1,4,False,0,False,0
handleOpenFile,18,4,1,0,15,8,3,0.5,6,14,False,0,False,0
handlePreferences,4,1,1,0,4,2,1,2,1,4,False,0,False,0
handleQuit,7,1,1,0,2,1,0,4,1,3,False,0,False,0
registerMacOSXApplication,11,3,1,0,3,0,0,0,2,9,False,0,False,0
run,13,4,0,0,0,0,0,0,4,9,False,0,False,0
apply,7,3,1,0,3,2,1,1.5,2,5,False,0,False,0
apply,3,1,1,0,0,0,0,0,1,2,False,0,False,0
getTaskHierarchy,3,1,0,1,0,0,0,3,1,2,False,0,False,0
buildEmailCache,7,2,1,0,4,1,1,3,2,6,False,0,False,0
buildNameCache,7,2,1,0,4,1,1,3,2,6,False,0,False,0
findNative,22,11,2,2,17,11,5,0.27,2,17,False,0,False,0
merge,6,2,1,1,6,2,1,1.5,2,5,False,0,False,0
merge,18,4,2,0,24,17,4,0.18,3,15,True,0,False,0
clearCache,3,1,0,0,1,0,0,0,1,1,False,0,False,0
getMaximumSize,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getMinimumSize,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getPreferredSize,4,1,0,2,1,0,0,3,1,3,False,0,False,0
getScaledHeight,3,1,0,0,2,1,1,6,1,3,False,0,False,0
getScaledWidth,3,1,0,0,2,1,1,6,1,3,False,0,False,0
paintComponent,25,4,1,3,20,11,4,0.46,5,21,False,0,True,0
setScale,3,1,1,0,0,0,0,0,1,2,False,0,False,0
getListCellRendererComponent,9,6,5,0,1,1,0,5,2,11,False,0,False,0
paintComponent,10,1,1,0,2,1,0,5,1,8,False,0,False,0
create,3,1,2,0,0,0,0,0,1,2,False,0,False,0
first,3,1,0,0,0,0,0,0,1,1,False,0,False,0
second,3,1,0,0,0,0,0,0,1,1,False,0,False,0
updateUI,4,1,0,1,0,0,0,0,1,0,False,0,False,0
newParser,3,1,0,0,4,3,1,0,1,3,False,0,False,0
newSaver,3,1,0,0,5,4,2,0,1,4,False,0,False,0
addTaskWithLegacyFixedStart,3,1,1,0,1,0,0,0,1,2,False,0,False,0
getTasksWithLegacyFixedStart,3,1,0,0,0,0,0,0,1,1,False,0,False,0
isStackEmpty,3,1,0,0,1,1,1,2,1,2,False,0,False,0
peekTask,3,1,0,0,1,0,0,0,1,1,False,0,False,0
popTask,3,1,0,0,1,0,0,0,1,1,False,0,False,0
pushTask,3,1,1,0,1,0,0,0,1,2,False,0,False,0
enter,85,3,0,0,43,9,5,0.33,3,29,False,0,True,0
onStartElement,4,1,1,0,0,0,0,0,1,1,False,0,False,0
actionPerformed,13,2,1,0,9,4,4,1,4,8,False,0,False,0
asToolbarAction,14,2,0,0,9,5,2,0.8,4,8,False,0,False,0
propertyChange,5,2,1,0,0,0,0,0,2,1,False,0,False,0
run,8,2,0,0,0,0,0,0,2,3,False,0,False,0
withIcon,3,1,1,0,1,0,0,0,1,3,False,0,False,0
getCharts,6,2,0,1,0,0,0,4,2,5,False,0,False,0
getExporters,7,2,0,1,0,0,0,4,2,5,False,0,False,0
getExtensions,16,5,2,0,7,3,0,1.33,4,8,False,0,False,0
endElement,5,2,3,0,3,0,0,0,2,6,False,0,False,0
startElement,7,2,4,0,5,2,1,1,2,8,False,0,False,0
absolutePath,3,3,0,1,0,0,0,0,1,3,False,0,False,0
childrenNames,3,1,0,0,2,0,0,0,1,1,False,0,False,0
clear,3,1,0,1,0,0,0,0,1,1,False,0,False,0
createChild,5,1,1,1,0,0,0,0,1,3,False,0,False,0
flush,2,1,0,0,0,0,0,0,1,0,False,0,False,0
get,4,3,2,0,0,0,0,0,1,4,False,0,False,0
getBoolean,12,5,2,0,3,0,0,0,2,3,False,0,False,0
getByteArray,4,1,2,0,0,0,0,0,1,2,False,0,False,0
getDouble,4,1,2,0,0,0,0,0,1,2,False,0,False,0
getFloat,4,1,2,0,0,0,0,0,1,2,False,0,False,0
getInt,11,5,2,0,1,0,0,0,2,3,False,0,False,0
getLong,4,1,2,0,0,0,0,0,1,2,False,0,False,0
keys,3,1,0,0,2,0,0,0,1,1,False,0,False,0
name,3,1,0,0,0,0,0,0,1,1,False,0,False,0
node,24,13,1,3,6,0,0,0,3,8,False,0,False,0
nodeExists,3,1,1,0,1,0,0,0,1,1,False,0,False,0
parent,3,1,0,0,0,0,0,0,1,1,False,0,False,0
put,3,1,2,1,0,0,0,0,1,3,False,0,False,0
putBoolean,3,1,2,1,1,0,0,0,1,3,False,0,False,0
putByteArray,3,1,2,0,0,0,0,0,1,2,False,0,False,0
putDouble,3,1,2,0,0,0,0,0,1,2,False,0,False,0
putFloat,3,1,2,0,0,0,0,0,1,2,False,0,False,0
putInt,3,1,2,1,1,0,0,0,1,2,False,0,False,0
putLong,3,1,2,0,0,0,0,0,1,2,False,0,False,0
remove,3,1,1,1,0,0,0,0,1,2,False,0,False,0
removeNode,3,1,0,0,1,0,0,0,1,0,False,0,False,0
sync,3,1,0,0,1,0,0,0,1,0,False,0,False,0
accept,26,3,1,1,12,5,2,1.2,2,18,False,0,True,0
dismissPopup,3,1,0,0,0,0,0,0,1,0,False,0,False,0
focusGained,4,1,1,0,2,1,0,6,1,4,False,0,False,0
keyPressed,12,3,1,2,3,2,0,3,2,4,False,0,False,0
keyPressed,5,3,1,0,0,0,0,0,2,2,False,0,False,0
mouseClicked,3,1,1,1,0,0,0,0,1,2,False,0,False,0
onSelect,5,2,2,0,4,2,2,3,1,7,False,0,False,0
run,3,1,0,0,0,0,0,0,1,1,False,0,False,0
run,4,1,0,0,2,1,1,6,1,2,False,0,False,0
runSearch,3,1,0,1,1,1,0,6,1,3,False,0,False,0
setSearchBox,18,3,1,1,5,2,0,3,4,11,False,0,False,0
getDefaultDocument,3,1,0,0,0,0,0,0,1,1,False,0,False,0
setDefaultDocument,6,2,1,0,1,0,0,0,2,3,False,0,False,0
endElement,9,3,3,0,3,1,1,6,2,7,False,0,False,0
startElement,19,7,4,0,8,5,4,1.2,2,17,False,0,False,0
applyPreferences,4,1,1,0,0,0,0,0,1,1,False,0,False,0
applyPreferences,4,1,2,0,0,0,0,0,1,2,False,0,False,0
exportPreferences,5,1,3,0,0,0,0,0,1,3,False,0,False,0
exportPreferences,5,1,3,0,0,0,0,0,1,3,False,0,False,0
get,4,1,3,0,0,0,0,0,1,3,False,0,False,0
getBoolean,4,1,4,0,0,0,0,0,1,4,False,0,False,0
getByteArray,4,1,4,0,0,0,0,0,1,4,False,0,False,0
getDefaultLookupOrder,4,1,2,0,0,0,0,0,1,2,False,0,False,0
getDouble,4,1,4,0,0,0,0,0,1,4,False,0,False,0
getFloat,4,1,4,0,0,0,0,0,1,4,False,0,False,0
getInt,4,1,4,0,0,0,0,0,1,4,False,0,False,0
getLong,4,1,4,0,0,0,0,0,1,4,False,0,False,0
getLookupOrder,4,1,2,0,0,0,0,0,1,2,False,0,False,0
getRootNode,4,1,0,0,0,0,0,0,1,0,False,0,False,0
getString,4,1,4,0,0,0,0,0,1,4,False,0,False,0
importPreferences,4,1,1,0,0,0,0,0,1,1,False,0,False,0
matches,4,1,2,0,0,0,0,0,1,2,False,0,False,0
readPreferences,4,1,1,0,0,0,0,0,1,1,False,0,False,0
setDefaultLookupOrder,4,1,3,0,0,0,0,0,1,3,False,0,False,0
doLayout,33,7,0,0,2,2,1,1,4,23,False,0,True,0
getMaximumSize,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getMinimumSize,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getPreferredSize,22,4,0,0,2,0,0,0,2,19,False,0,False,0
appendCdata,2,1,1,0,0,0,0,0,1,1,False,0,False,0
endElement,14,5,3,0,7,0,0,0,4,12,False,0,False,0
getName,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTasks,3,1,0,0,0,0,0,0,1,1,False,0,False,0
hasCdata,3,1,0,0,0,0,0,0,1,0,False,0,False,0
loadPreviousTask,16,1,1,0,1,0,0,0,1,8,False,0,False,0
setName,3,1,1,0,0,0,0,0,1,2,False,0,False,0
startElement,8,3,4,2,4,1,1,3,3,8,False,0,False,0
actionPerformed,3,1,1,0,1,0,0,0,1,2,False,0,False,0
getIconFilePrefix,3,1,0,0,0,0,0,0,1,0,False,0,False,0
printChart,23,4,2,0,10,2,0,0,4,8,False,0,False,0
actionPerformed,3,1,1,0,0,0,0,0,1,1,False,0,False,0
actionPerformed,4,1,1,0,0,0,0,0,1,1,False,0,False,0
actionPerformed,10,1,1,0,0,0,0,0,3,1,False,0,False,0
actionPerformed,10,1,1,0,0,0,0,0,3,1,False,0,False,0
actionPerformed,8,1,1,0,0,0,0,0,3,1,False,0,False,0
actionPerformed,17,1,1,0,0,0,0,0,1,13,False,0,False,0
actionPerformed,20,2,1,0,0,0,0,0,4,8,False,0,False,0
actionPerformed,11,1,1,0,0,0,0,0,3,1,False,0,False,0
actionPerformed,11,1,1,0,0,0,0,0,3,1,False,0,False,0
changePageOrientation,14,1,1,0,0,0,0,0,1,13,False,0,False,0
changeScale,25,6,0,0,0,0,0,0,2,10,False,0,False,0
createPages,20,4,0,0,0,0,0,0,4,16,False,0,False,0
itemStateChanged,8,1,1,0,0,0,0,0,3,1,False,0,False,0
onChangingDates,5,1,0,0,0,0,0,0,1,4,False,0,False,0
print,27,6,0,0,0,0,0,0,3,9,False,0,False,0
run,5,1,0,0,0,0,0,0,1,0,False,0,False,0
run,5,1,0,0,0,0,0,0,1,0,False,0,False,0
run,3,1,0,0,0,0,0,0,1,0,False,0,False,0
run,3,1,0,0,0,0,0,0,1,0,False,0,False,0
run,15,2,0,0,0,0,0,0,2,11,False,0,False,0
run,6,1,0,0,0,0,0,0,1,0,False,0,False,0
run,6,1,0,0,0,0,0,0,1,0,False,0,False,0
run,10,2,1,0,0,0,0,0,3,1,False,0,False,0
setValue,6,1,1,0,0,0,0,0,1,1,False,0,False,0
setValue,6,1,1,0,0,0,0,0,1,1,False,0,False,0
updateSourceImage,9,2,0,0,0,0,0,0,3,7,False,0,False,0
getDescription,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getName,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getOrganization,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getWebLink,3,1,0,0,0,0,0,0,1,1,False,0,False,0
setDescription,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setName,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setOrganization,3,1,1,0,0,0,0,0,1,2,False,0,False,0
setWebLink,3,1,1,0,0,0,0,0,1,2,False,0,False,0
calculateLatestDates,7,1,1,1,6,2,2,2.5,1,4,False,0,False,0
enqueueDependees,10,3,2,0,4,0,0,0,3,6,False,0,False,0
findLatestFinishTime,20,7,2,1,5,1,1,5,4,10,False,0,False,0
findLatestFinishTime,7,3,3,0,2,2,1,2.5,2,6,False,0,False,0
hasMoreInput,3,1,0,0,1,1,1,5,1,2,False,0,False,0
processQueue,31,9,0,2,13,6,3,0.83,5,12,False,0,True,0
run,6,2,0,2,0,0,0,0,2,2,False,0,False,0
actionPerformed,5,1,1,0,1,1,1,8,1,3,False,0,False,0
dialogInit,28,1,0,1,16,7,0,1.14,3,16,False,0,False,0
done,5,1,0,0,2,1,1,8,1,2,False,0,False,0
getLabelText,4,3,0,0,0,0,0,0,1,5,False,0,False,0
setProgress,6,1,1,1,2,2,2,2.67,1,9,False,0,False,0
setSubTask,4,1,1,1,1,1,1,4,1,5,False,0,False,0
start,9,1,2,1,4,4,2,1.6,1,13,False,0,False,0
enable,3,1,0,0,0,0,0,0,1,1,False,0,False,0
fireEvent,6,2,0,0,1,0,0,0,2,2,False,0,False,0
beginTask,11,1,2,0,5,0,0,0,3,5,False,0,False,0
done,9,1,0,1,4,0,0,0,3,1,False,0,False,0
internalWorked,2,1,1,0,0,0,0,0,1,1,False,0,False,0
isCanceled,3,1,0,0,0,0,0,0,1,2,False,0,False,0
run,3,1,0,0,0,0,0,0,1,1,False,0,False,0
run,3,1,0,0,0,0,0,0,1,1,False,0,False,0
run,3,1,0,0,0,0,0,0,1,1,False,0,False,0
run,4,1,0,0,0,0,0,0,1,3,False,0,False,0
setCanceled,4,1,1,1,0,0,0,0,1,3,False,0,False,0
setTaskName,2,1,1,0,0,0,0,0,1,1,False,0,False,0
subTask,13,2,1,0,6,1,1,4,3,3,False,0,False,0
worked,9,1,1,0,4,1,1,4,3,5,False,0,False,0
buildPageComponent,6,1,0,0,7,4,4,0.5,1,9,False,0,False,0
commit,3,1,0,0,1,0,0,0,1,1,False,0,False,0
getOptionGroups,3,1,0,0,0,0,0,0,1,0,False,0,False,0
hasCustomComponent,3,1,0,0,0,0,0,0,1,0,False,0,False,0
actionPerformed,18,1,1,1,15,4,2,0.75,5,10,False,0,False,0
actionPerformed,8,1,1,0,0,0,0,0,3,2,False,0,False,0
onCalendarEditCommited,4,1,1,0,3,1,1,3,1,3,False,0,False,0
run,3,1,0,0,0,0,0,0,1,0,False,0,False,0
buildPageComponent,99,7,0,6,27,15,5,0.5,3,48,False,0,True,0
commit,11,3,0,3,3,2,2,3,2,3,False,0,False,0
commit,4,1,0,1,1,0,0,0,1,2,False,0,False,0
getMoveDuration,4,1,0,0,0,0,0,0,1,0,False,0,False,0
getOptionGroups,3,1,0,0,0,0,0,0,1,0,False,0,False,0
hasCustomComponent,3,1,0,0,0,0,0,0,1,0,False,0,False,0
moveProject,16,6,1,0,13,7,4,1.29,3,14,False,0,False,0
paint,12,2,1,2,3,2,2,4.5,2,7,False,0,False,0
setValue,7,2,1,2,1,1,1,4.5,2,4,False,0,False,0
updateMoveOptions,11,2,1,0,12,10,5,0.9,3,12,False,0,False,0
actionPerformed,4,1,1,0,1,0,0,0,1,5,False,0,False,0
getIconFilePrefix,3,1,0,0,0,0,0,0,1,0,False,0,False,0
actionPerformed,4,1,1,0,1,0,0,0,1,4,False,0,False,0
getIconFilePrefix,3,1,0,0,0,0,0,0,1,0,False,0,False,0
add,4,1,1,1,1,0,0,0,1,1,False,0,False,0
getNewProjectAction,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getOpenProjectAction,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getPrintAction,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getSaveProjectAction,3,1,0,0,0,0,0,0,1,1,False,0,False,0
add,5,1,1,0,1,1,0,4,1,3,False,0,False,0
mruListChanged,8,2,1,1,2,0,0,0,2,5,False,0,False,0
getComponent,3,1,0,1,0,0,0,3,1,2,False,0,False,0
getTitle,3,1,0,0,1,1,1,3,1,2,False,0,False,0
setActive,5,2,1,0,1,0,0,0,2,2,False,0,False,0
addModifiedTask,16,6,3,0,8,0,0,0,2,7,False,0,False,0
addReason,3,1,2,0,1,0,0,0,1,3,False,0,False,0
buildEndDateChangeTable,29,3,0,0,17,6,2,1.33,3,23,False,0,True,0
buildStartDateChangeTable,29,3,0,0,17,6,2,1.33,3,23,False,0,True,0
info,3,1,1,0,1,0,0,0,1,2,False,0,False,0
showDialog,35,4,0,0,1,0,0,0,4,15,False,0,True,0
showDialog,9,1,1,0,10,4,0,2,2,8,False,0,False,0
changed,31,5,3,0,0,0,0,0,9,7,False,0,True,0
handleEvent,15,2,1,0,0,0,0,0,5,4,False,0,False,0
run,31,1,2,1,21,4,0,0,7,7,False,0,False,0
run,26,1,0,0,0,0,0,0,5,1,False,0,False,0
run,20,1,0,0,0,0,0,0,3,4,False,0,False,0
run,3,1,0,0,0,0,0,0,1,0,False,0,False,0
run,7,2,0,0,0,0,0,0,3,0,False,0,False,0
setOpenLinksInBrowser,35,5,1,0,22,7,2,0,11,8,False,0,False,0
run,5,1,2,0,3,1,0,0,1,4,False,0,False,0
close,5,1,0,0,0,0,0,0,1,3,False,0,False,0
close,9,3,0,0,0,0,0,0,4,1,False,0,False,0
getMilestonesOption,3,1,0,0,0,0,0,0,1,1,False,0,False,0
openFileAsIs,18,2,1,0,0,0,0,0,3,14,False,0,False,0
actionPerformed,24,5,1,0,7,4,3,0.75,2,13,False,0,False,0
getIconFilePrefix,3,1,0,0,0,0,0,0,1,0,False,0,False,0
actionPerformed,10,1,1,0,11,6,4,0.33,3,9,False,0,False,0
getIconFilePrefix,3,1,0,0,0,0,0,0,1,0,False,0,False,0
run,5,1,0,0,0,0,0,0,1,3,False,0,False,0
buildPageComponent,38,6,0,2,16,6,2,0.25,3,7,False,0,False,0
commit,5,2,0,0,1,0,0,0,2,2,False,0,False,0
createPrototype,6,3,1,0,2,0,0,0,2,1,False,0,False,0
createValue,4,1,1,0,2,1,1,2,1,3,False,0,False,0
deleteValue,3,1,1,1,2,1,1,1,1,3,False,0,False,0
getOptionGroups,3,1,0,0,0,0,0,0,1,0,False,0,False,0
getRoleManager,3,1,0,1,1,0,0,2,1,1,False,0,False,0
getStringValue,3,1,1,0,1,1,1,2,1,2,False,0,False,0
hasCustomComponent,3,1,0,0,0,0,0,0,1,0,False,0,False,0
updateValue,4,1,2,0,0,0,0,0,1,2,False,0,False,0
actionPerformed,8,2,1,0,6,4,1,2,2,7,False,0,False,0
applyChanges,17,5,1,6,14,10,1,0.5,3,21,True,0,False,0
getComment,3,1,0,0,1,1,0,8,1,2,False,0,False,0
getComponent,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getProjectDescription,3,1,0,0,1,1,0,8,1,2,False,0,False,0
getProjectName,3,1,0,0,1,1,0,8,1,2,False,0,False,0
