Name,LOC,CYCLO,Number Of Parameters,# Inner Invocations,# Outer Invocations,ATFD,FDP,LAA,MAXNESTING,NOAV,Feature_Envy,Feature_EnvyScore,Long_Method,Long_MethodScore
validateNoNonStaticInnerClass,7,2,1,0,6,4,3,0.5,2,5,False,0,False,0
validateOnlyOneConstructor,6,2,1,1,2,0,0,0,2,2,False,0,False,0
validateTestMethods,3,1,1,0,1,0,0,0,1,1,False,0,False,0
validateZeroArgConstructor,8,4,1,1,7,5,3,0.4,2,6,False,0,False,0
withAfters,7,3,3,0,2,1,1,2,1,5,False,0,False,0
withBefores,7,3,3,0,2,1,1,2,1,5,False,0,False,0
withMethodRules,9,3,4,1,2,0,0,2,3,5,False,0,False,0
withPotentialTimeout,10,2,3,0,3,0,0,0,2,4,False,0,False,0
withRules,9,1,3,2,0,0,0,0,1,5,False,0,False,0
withTestRules,5,3,3,1,2,1,1,2,1,4,False,0,False,0
classBlock,3,1,1,0,1,0,0,0,1,1,False,0,False,0
createTest,7,4,0,1,2,0,0,0,3,0,False,0,False,0
createTestUsingConstructorInjection,3,1,0,0,3,1,1,3,1,2,False,0,False,0
createTestUsingFieldInjection,29,5,0,2,14,7,4,0.33,3,19,True,0,True,0
fieldsAreAnnotated,3,1,0,1,1,1,1,1.5,1,2,False,0,False,0
getAnnotatedFieldsByParameter,3,1,0,0,2,1,1,3,1,1,False,0,False,0
getName,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getRunnerAnnotations,3,1,0,0,0,0,0,0,1,0,False,0,False,0
testName,3,1,1,2,0,0,0,1.5,1,2,False,0,False,0
validateConstructor,6,2,1,1,2,0,0,0,2,1,False,0,False,0
validateFields,30,9,1,3,17,2,2,1,5,9,False,0,True,0
createRunnerForTestWithParameters,4,1,1,0,1,0,0,0,1,1,False,0,False,0
getValueSources,4,1,1,0,3,0,0,0,1,1,False,0,False,0
build,6,2,1,0,2,0,0,0,2,1,False,0,False,0
withLookingForStuckThread,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withTimeout,11,3,2,0,2,0,0,0,2,11,False,0,False,0
build,3,1,0,0,1,0,0,0,1,0,False,0,False,0
getLookingForStuckThread,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTimeout,3,1,0,0,0,0,0,0,1,1,False,0,False,0
getTimeUnit,3,1,0,0,0,0,0,0,1,1,False,0,False,0
withLookingForStuckThread,4,1,1,0,0,0,0,0,1,2,False,0,False,0
withTimeout,5,1,2,0,0,0,0,0,1,6,False,0,False,0
build,3,1,0,0,1,0,0,0,1,0,False,0,False,0
forMethods,4,1,0,0,0,0,0,0,1,1,False,0,False,0
withValidator,4,1,1,0,1,0,0,0,1,2,False,0,False,0
awaitStarted,3,1,0,0,1,0,0,0,1,1,False,0,False,0
call,11,5,0,0,2,0,0,0,3,1,False,0,False,0
categories,6,4,1,3,2,0,0,0,1,2,False,0,False,0
categoryFilter,4,3,4,0,1,0,0,0,1,4,False,0,False,0
copyAndRefine,8,6,1,0,2,0,0,0,2,2,False,0,False,0
describe,3,1,0,0,1,0,0,0,1,0,False,0,False,0
directCategories,8,8,1,0,1,0,0,0,2,2,False,0,False,0
exclude,6,3,1,1,3,0,0,0,2,1,False,0,False,0
exclude,3,2,1,0,1,0,0,0,1,1,False,0,False,0
exclude,3,2,0,0,1,0,0,0,1,0,False,0,False,0
hasCorrectCategoryAnnotation,31,17,1,2,6,4,1,1.25,3,14,False,0,True,0
hasNull,9,9,0,0,0,0,0,0,3,0,False,0,False,0
include,6,3,1,1,3,0,0,0,2,1,False,0,False,0
include,3,2,1,0,1,0,0,0,1,1,False,0,False,0
include,3,2,0,0,1,0,0,0,1,0,False,0,False,0
matchesAllParentCategories,8,8,2,0,1,0,0,0,3,2,False,0,False,0
matchesAnyParentCategories,8,8,2,0,1,0,0,0,3,2,False,0,False,0
parentDescription,4,4,1,0,1,0,0,0,1,2,False,0,False,0
shouldRun,13,6,1,2,1,1,1,5,2,2,False,0,False,0
toString,8,4,0,1,3,1,1,5,2,6,False,0,False,0
createFilter,7,3,1,1,3,1,1,0,3,2,False,0,False,0
createFilter,1,2,1,0,0,0,0,0,0,1,False,0,False,0
parseCategories,11,6,1,0,3,1,1,0,2,4,False,0,False,0
addErrorMessage,5,2,2,0,2,0,0,0,1,3,False,0,False,0
validateAnnotatedMethod,12,6,1,1,3,1,0,1,4,5,False,0,False,0
getClass,3,2,1,0,3,1,0,0,1,2,False,0,False,0
getRunner,10,3,0,0,3,0,0,0,4,7,False,0,False,0
addFailure,3,1,1,0,2,0,0,0,1,3,False,0,False,0
